RESP,TC1,TT1,TC2,TT2,CHOICE
350,5,25,7,35,1
350,8,20,5,40,1
350,6,20,6,40,1
350,7,35,5,25,2
350,6,40,6,25,2
350,8,25,4,35,2
350,4,30,8,30,1
350,4,35,8,20,2
350,5,40,7,20,2
350,7,30,4,30,2
351,5,25,7,35,1
351,8,20,5,40,1
351,6,20,6,40,1
351,7,35,5,25,2
351,6,40,6,25,2
351,8,25,4,35,1
351,4,30,8,30,1
351,4,35,8,20,2
351,5,40,7,20,2
351,7,30,4,30,2
352,5,25,7,35,1
352,8,20,5,40,1
352,6,20,6,40,1
352,7,35,5,25,2
352,6,40,6,25,2
352,8,25,4,35,1
352,4,30,8,30,1
352,4,35,8,20,2
352,5,40,7,20,1
352,7,30,4,30,2
353,5,25,7,35,1
353,8,20,5,40,2
353,6,20,6,40,1
353,7,35,5,25,2
353,6,40,6,25,2
353,8,25,4,35,2
353,4,30,8,30,1
353,4,35,8,20,2
353,5,40,7,20,2
353,7,30,4,30,2
354,5,25,7,35,1
354,8,20,5,40,2
354,6,20,6,40,2
354,7,35,5,25,2
354,6,40,6,25,2
354,8,25,4,35,1
354,4,30,8,30,1
354,4,35,8,20,2
354,5,40,7,20,1
354,7,30,4,30,2
355,5,25,7,35,1
355,8,20,5,40,2
355,6,20,6,40,1
355,7,35,5,25,2
355,6,40,6,25,2
355,8,25,4,35,2
355,4,30,8,30,1
355,4,35,8,20,2
355,5,40,7,20,2
355,7,30,4,30,2
356,5,25,7,35,2
356,8,20,5,40,2
356,6,20,6,40,2
356,7,35,5,25,2
356,6,40,6,25,2
356,8,25,4,35,2
356,4,30,8,30,1
356,4,35,8,20,1
356,5,40,7,20,1
356,7,30,4,30,2
357,5,25,7,35,1
357,8,20,5,40,1
357,6,20,6,40,1
357,7,35,5,25,2
357,6,40,6,25,2
357,8,25,4,35,1
357,4,30,8,30,1
357,4,35,8,20,2
357,5,40,7,20,2
357,7,30,4,30,2
358,5,25,7,35,1
358,8,20,5,40,1
358,6,20,6,40,1
358,7,35,5,25,2
358,6,40,6,25,2
358,8,25,4,35,2
358,4,30,8,30,1
358,4,35,8,20,2
358,5,40,7,20,2
358,7,30,4,30,2
359,5,25,7,35,1
359,8,20,5,40,1
359,6,20,6,40,1
359,7,35,5,25,1
359,6,40,6,25,2
359,8,25,4,35,2
359,4,30,8,30,1
359,4,35,8,20,1
359,5,40,7,20,2
359,7,30,4,30,2
360,5,25,7,35,2
360,8,20,5,40,2
360,6,20,6,40,1
360,7,35,5,25,2
360,6,40,6,25,2
360,8,25,4,35,2
360,4,30,8,30,2
360,4,35,8,20,1
360,5,40,7,20,2
360,7,30,4,30,2
361,5,25,7,35,1
361,8,20,5,40,1
361,6,20,6,40,1
361,7,35,5,25,2
361,6,40,6,25,2
361,8,25,4,35,2
361,4,30,8,30,1
361,4,35,8,20,2
361,5,40,7,20,2
361,7,30,4,30,2
362,5,25,7,35,1
362,8,20,5,40,1
362,6,20,6,40,1
362,7,35,5,25,2
362,6,40,6,25,2
362,8,25,4,35,1
362,4,30,8,30,1
362,4,35,8,20,2
362,5,40,7,20,2
362,7,30,4,30,2
363,5,25,7,35,1
363,8,20,5,40,2
363,6,20,6,40,1
363,7,35,5,25,2
363,6,40,6,25,2
363,8,25,4,35,2
363,4,30,8,30,1
363,4,35,8,20,1
363,5,40,7,20,2
363,7,30,4,30,2
364,5,25,7,35,1
364,8,20,5,40,1
364,6,20,6,40,1
364,7,35,5,25,2
364,6,40,6,25,2
364,8,25,4,35,2
364,4,30,8,30,1
364,4,35,8,20,2
364,5,40,7,20,2
364,7,30,4,30,2
365,5,25,7,35,1
365,8,20,5,40,1
365,6,20,6,40,1
365,7,35,5,25,2
365,6,40,6,25,2
365,8,25,4,35,2
365,4,30,8,30,2
365,4,35,8,20,2
365,5,40,7,20,2
365,7,30,4,30,2
366,5,25,7,35,1
366,8,20,5,40,2
366,6,20,6,40,2
366,7,35,5,25,2
366,6,40,6,25,2
366,8,25,4,35,2
366,4,30,8,30,1
366,4,35,8,20,1
366,5,40,7,20,2
366,7,30,4,30,2
367,5,25,7,35,1
367,8,20,5,40,2
367,6,20,6,40,1
367,7,35,5,25,2
367,6,40,6,25,2
367,8,25,4,35,2
367,4,30,8,30,1
367,4,35,8,20,2
367,5,40,7,20,2
367,7,30,4,30,2
368,5,25,7,35,1
368,8,20,5,40,2
368,6,20,6,40,1
368,7,35,5,25,1
368,6,40,6,25,2
368,8,25,4,35,2
368,4,30,8,30,1
368,4,35,8,20,1
368,5,40,7,20,2
368,7,30,4,30,2
369,5,25,7,35,2
369,8,20,5,40,1
369,6,20,6,40,1
369,7,35,5,25,2
369,6,40,6,25,2
369,8,25,4,35,2
369,4,30,8,30,1
369,4,35,8,20,1
369,5,40,7,20,2
369,7,30,4,30,2
370,5,25,7,35,1
370,8,20,5,40,2
370,6,20,6,40,1
370,7,35,5,25,1
370,6,40,6,25,2
370,8,25,4,35,2
370,4,30,8,30,1
370,4,35,8,20,1
370,5,40,7,20,2
370,7,30,4,30,2
371,5,25,7,35,1
371,8,20,5,40,1
371,6,20,6,40,1
371,7,35,5,25,1
371,6,40,6,25,2
371,8,25,4,35,2
371,4,30,8,30,1
371,4,35,8,20,1
371,5,40,7,20,2
371,7,30,4,30,2
372,5,25,7,35,1
372,8,20,5,40,1
372,6,20,6,40,1
372,7,35,5,25,2
372,6,40,6,25,2
372,8,25,4,35,2
372,4,30,8,30,1
372,4,35,8,20,1
372,5,40,7,20,2
372,7,30,4,30,2
373,5,25,7,35,1
373,8,20,5,40,2
373,6,20,6,40,1
373,7,35,5,25,2
373,6,40,6,25,2
373,8,25,4,35,2
373,4,30,8,30,1
373,4,35,8,20,2
373,5,40,7,20,1
373,7,30,4,30,2
374,5,25,7,35,1
374,8,20,5,40,2
374,6,20,6,40,2
374,7,35,5,25,2
374,6,40,6,25,2
374,8,25,4,35,1
374,4,30,8,30,2
374,4,35,8,20,2
374,5,40,7,20,2
374,7,30,4,30,2
375,5,25,7,35,1
375,8,20,5,40,1
375,6,20,6,40,1
375,7,35,5,25,2
375,6,40,6,25,2
375,8,25,4,35,2
375,4,30,8,30,1
375,4,35,8,20,2
375,5,40,7,20,1
375,7,30,4,30,2
376,5,25,7,35,1
376,8,20,5,40,1
376,6,20,6,40,1
376,7,35,5,25,2
376,6,40,6,25,2
376,8,25,4,35,2
376,4,30,8,30,1
376,4,35,8,20,2
376,5,40,7,20,2
376,7,30,4,30,2
377,5,25,7,35,1
377,8,20,5,40,1
377,6,20,6,40,1
377,7,35,5,25,2
377,6,40,6,25,2
377,8,25,4,35,1
377,4,30,8,30,1
377,4,35,8,20,2
377,5,40,7,20,2
377,7,30,4,30,2
378,5,25,7,35,1
378,8,20,5,40,1
378,6,20,6,40,1
378,7,35,5,25,2
378,6,40,6,25,2
378,8,25,4,35,1
378,4,30,8,30,1
378,4,35,8,20,1
378,5,40,7,20,2
378,7,30,4,30,2
379,5,25,7,35,2
379,8,20,5,40,2
379,6,20,6,40,1
379,7,35,5,25,2
379,6,40,6,25,1
379,8,25,4,35,2
379,4,30,8,30,1
379,4,35,8,20,2
379,5,40,7,20,2
379,7,30,4,30,2
380,5,25,7,35,1
380,8,20,5,40,1
380,6,20,6,40,1
380,7,35,5,25,2
380,6,40,6,25,2
380,8,25,4,35,2
380,4,30,8,30,1
380,4,35,8,20,1
380,5,40,7,20,2
380,7,30,4,30,2
381,5,25,7,35,1
381,8,20,5,40,2
381,6,20,6,40,1
381,7,35,5,25,2
381,6,40,6,25,2
381,8,25,4,35,2
381,4,30,8,30,1
381,4,35,8,20,2
381,5,40,7,20,2
381,7,30,4,30,2
382,5,25,7,35,1
382,8,20,5,40,2
382,6,20,6,40,1
382,7,35,5,25,2
382,6,40,6,25,2
382,8,25,4,35,1
382,4,30,8,30,2
382,4,35,8,20,1
382,5,40,7,20,2
382,7,30,4,30,2
383,5,25,7,35,1
383,8,20,5,40,2
383,6,20,6,40,1
383,7,35,5,25,2
383,6,40,6,25,2
383,8,25,4,35,2
383,4,30,8,30,1
383,4,35,8,20,1
383,5,40,7,20,2
383,7,30,4,30,2
384,5,25,7,35,1
384,8,20,5,40,2
384,6,20,6,40,1
384,7,35,5,25,2
384,6,40,6,25,1
384,8,25,4,35,2
384,4,30,8,30,2
384,4,35,8,20,1
384,5,40,7,20,2
384,7,30,4,30,2
385,5,25,7,35,1
385,8,20,5,40,2
385,6,20,6,40,1
385,7,35,5,25,2
385,6,40,6,25,2
385,8,25,4,35,2
385,4,30,8,30,1
385,4,35,8,20,2
385,5,40,7,20,2
385,7,30,4,30,2
386,5,25,7,35,1
386,8,20,5,40,2
386,6,20,6,40,1
386,7,35,5,25,2
386,6,40,6,25,2
386,8,25,4,35,2
386,4,30,8,30,1
386,4,35,8,20,2
386,5,40,7,20,2
386,7,30,4,30,2
387,5,25,7,35,1
387,8,20,5,40,2
387,6,20,6,40,1
387,7,35,5,25,1
387,6,40,6,25,2
387,8,25,4,35,2
387,4,30,8,30,2
387,4,35,8,20,1
387,5,40,7,20,2
387,7,30,4,30,2
388,5,25,7,35,1
388,8,20,5,40,1
388,6,20,6,40,1
388,7,35,5,25,2
388,6,40,6,25,2
388,8,25,4,35,1
388,4,30,8,30,2
388,4,35,8,20,1
388,5,40,7,20,2
388,7,30,4,30,1
389,5,25,7,35,1
389,8,20,5,40,1
389,6,20,6,40,1
389,7,35,5,25,2
389,6,40,6,25,2
389,8,25,4,35,2
389,4,30,8,30,1
389,4,35,8,20,2
389,5,40,7,20,2
389,7,30,4,30,2
390,5,25,7,35,1
390,8,20,5,40,1
390,6,20,6,40,1
390,7,35,5,25,2
390,6,40,6,25,2
390,8,25,4,35,2
390,4,30,8,30,1
390,4,35,8,20,1
390,5,40,7,20,2
390,7,30,4,30,2
391,5,25,7,35,2
391,8,20,5,40,1
391,6,20,6,40,1
391,7,35,5,25,2
391,6,40,6,25,2
391,8,25,4,35,2
391,4,30,8,30,1
391,4,35,8,20,1
391,5,40,7,20,2
391,7,30,4,30,2
392,5,25,7,35,1
392,8,20,5,40,2
392,6,20,6,40,1
392,7,35,5,25,2
392,6,40,6,25,2
392,8,25,4,35,1
392,4,30,8,30,1
392,4,35,8,20,2
392,5,40,7,20,2
392,7,30,4,30,2
393,5,25,7,35,1
393,8,20,5,40,2
393,6,20,6,40,1
393,7,35,5,25,1
393,6,40,6,25,2
393,8,25,4,35,2
393,4,30,8,30,1
393,4,35,8,20,2
393,5,40,7,20,2
393,7,30,4,30,2
394,5,25,7,35,1
394,8,20,5,40,1
394,6,20,6,40,1
394,7,35,5,25,2
394,6,40,6,25,2
394,8,25,4,35,2
394,4,30,8,30,1
394,4,35,8,20,2
394,5,40,7,20,2
394,7,30,4,30,2
395,5,25,7,35,1
395,8,20,5,40,1
395,6,20,6,40,1
395,7,35,5,25,2
395,6,40,6,25,2
395,8,25,4,35,2
395,4,30,8,30,1
395,4,35,8,20,2
395,5,40,7,20,2
395,7,30,4,30,2
396,5,25,7,35,1
396,8,20,5,40,1
396,6,20,6,40,1
396,7,35,5,25,2
396,6,40,6,25,2
396,8,25,4,35,2
396,4,30,8,30,2
396,4,35,8,20,1
396,5,40,7,20,2
396,7,30,4,30,2
397,5,25,7,35,1
397,8,20,5,40,2
397,6,20,6,40,2
397,7,35,5,25,2
397,6,40,6,25,2
397,8,25,4,35,2
397,4,30,8,30,1
397,4,35,8,20,2
397,5,40,7,20,2
397,7,30,4,30,2
398,5,25,7,35,2
398,8,20,5,40,1
398,6,20,6,40,1
398,7,35,5,25,2
398,6,40,6,25,2
398,8,25,4,35,2
398,4,30,8,30,1
398,4,35,8,20,1
398,5,40,7,20,2
398,7,30,4,30,2
399,5,25,7,35,1
399,8,20,5,40,1
399,6,20,6,40,1
399,7,35,5,25,2
399,6,40,6,25,2
399,8,25,4,35,2
399,4,30,8,30,1
399,4,35,8,20,2
399,5,40,7,20,2
399,7,30,4,30,2
400,5,25,7,35,2
400,8,20,5,40,1
400,6,20,6,40,1
400,7,35,5,25,2
400,6,40,6,25,2
400,8,25,4,35,2
400,4,30,8,30,2
400,4,35,8,20,2
400,5,40,7,20,2
400,7,30,4,30,2
